4/9/21,LevelUp,237,Left,19,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/9/21,LevelUp,237,Left,19,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,LevelUp,238,right,19,Female,Asian,Not Hispanic or Latino,Freshman,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,LevelUp,238,right,19,Female,Asian,Not Hispanic or Latino,Freshman,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
4/12/21,LevelUp,238,right,19,Female,Asian,Not Hispanic or Latino,Freshman,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,dogwood,1,right,19,Female,Other,Hispanic or Latino,Sophomor,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,LevelUp,240,right,19,Female,White,Not Hispanic or Latino,Freshman,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,dogwood,2,right,19,Female,White,Not Hispanic or Latino,Sophomor,,,8.5,5,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,dogwood,3,left,19,Female,White,Not Hispanic or Latino,Sophomor,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
4/13/21,dogwood,3,left,19,Female,White,Not Hispanic or Latino,Sophomor,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,dogwood,4,Right,18,Female,White,Hispanic or Latino,Freshman,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,dogwood,4,Right,18,Female,White,Hispanic or Latino,Freshman,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,dogwood,5,Right,19,Male,White,Not Hispanic or Latino,Sophomor,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,dogwood,6,Right,20,Male,White,Hispanic or Latino,Junior,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
4/14/21,dogwood,7,right,20,Female,White,Not Hispanic or Latino,Junior,,Some college,9,3,,,,,,,,,,,,,,,,,,,,,,,,
4/15/21,dogwood,8,left,21,Male,White,Not Hispanic or Latino,Junior,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
4/15/21,dogwood,9,left,18,Female,Asian,Not Hispanic or Latino,Freshman,,Some college,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4/16/21,LevelUp,241,right,18,other,Asian,Not Hispanic or Latino,Freshman,,Some college,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,dogwood2,10,right,19,Female,White,Hispanic or Latino,Freshman,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,dogwood2,10,right,19,Female,White,Hispanic or Latino,Freshman,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/20/21,dogwood2,11,Right,19,Female,Asian,Not Hispanic or Latino,Freshman,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,
4/21/21,dogwood2,12,right,18,Female,White,Not Hispanic or Latino,Freshman,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
4/21/21,dogwood2,13,Right,19,Female,White,Not Hispanic or Latino,Freshman,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/22/21,dogwood2,14,RIGHT,19,Male,White,Hispanic or Latino,Sophomor,,Some college,8,5,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,dogwood2,15,right,20,Male,White,Hispanic or Latino,Sophomor,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,dogwood2,15,right,20,Male,White,Hispanic or Latino,Sophomor,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,LevelUp,242,right,26,other,More than one race,Not Hispanic or Latino,Senior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,LevelUp,243,right,18,Female,White,Not Hispanic or Latino,Freshman,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,dogwood2,16,right,19,Male,White,Not Hispanic or Latino,Freshman,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
4/23/21,dogwood2,17,Right,20,Male,White,Not Hispanic or Latino,Junior,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
4/26/21,dogwood2,18,right,21,Female,White,Not Hispanic or Latino,Sophomor,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
4/26/21,dogwood2,18,right,21,Female,White,Not Hispanic or Latino,Sophomor,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,dogwood2,19,right,19,Female,White,Not Hispanic or Latino,Freshman,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,dogwood2,20,right,19,Female,White,Not Hispanic or Latino,Freshman,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,dogwood2,20,right,19,Female,White,Not Hispanic or Latino,Freshman,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,dogwood2,21,Left,20,Male,White,Not Hispanic or Latino,Sophomor,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,dogwood2,21,Left,20,Male,White,Not Hispanic or Latino,Sophomor,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
4/27/21,LevelUp,245,right,18,Female,Other,Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/28/21,dogwood2,22,right,19,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21,dogwood2,23,Right,20,Female,White,Not Hispanic or Latino,Sophomor,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21,dogwood2,24,right,31,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21,dogwood2,24,right,31,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
4/29/21,LevelUp,244,left,20,Female,White,Not Hispanic or Latino,Junior,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,
4/30/21,LevelUp,246,right,20,Female,White,Not Hispanic or Latino,Junior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,dogwood2,25,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,7.5,3,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,LevelUp,247,right,19,Female,More than one race,Not Hispanic or Latino,Freshman,,Some college,7.5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,LevelUp,247,right,19,Female,More than one race,Not Hispanic or Latino,Freshman,,Some college,7.5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/4/21,dogwood2,26,right,21,Female,White,Not Hispanic or Latino,Senior,,,8.5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/6/21,dogwood2,27,Right,21,Male,White,Not Hispanic or Latino,Junior,,Some college,8,4,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,dogwood2,28,Right ,19,Male,White,Not Hispanic or Latino,Freshman,,High school,3,3,,,,,,,,,,,,,,,,,,,,,,,,
5/11/21,LevelUp,249,right,18,Female,White,Not Hispanic or Latino,Freshman,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
5/11/21,LevelUp,249,right,18,Female,White,Not Hispanic or Latino,Freshman,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,dogwood2,29,Right,28,Female,White,Not Hispanic or Latino,Other,Post-Bacc.,,8-Jul,5,,,,,,,,,,,,,,,,,,,,,,,,
5/12/21,dogwood2,29,Right,28,Female,White,Not Hispanic or Latino,Other,Post-Bacc.,,8-Jul,5,,,,,,,,,,,,,,,,,,,,,,,,
5/13/21,LevelUp,250,right,20,Female,More than one race,Hispanic or Latino,Junior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
5/13/21,LevelUp,250,right,20,Female,More than one race,Hispanic or Latino,Junior,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
5/14/21,LevelUp,248,Right,21,Female,White,Not Hispanic or Latino,Freshman,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/18/21,dogwood2,30,Right,20,Female,White,Not Hispanic or Latino,Sophomor,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
5/18/21,dogwood2,30,Right,20,Female,White,Not Hispanic or Latino,Sophomor,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
5/18/21,dogwood2,31,right,18,Female,White,Not Hispanic or Latino,Freshman,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
5/20/21,dogwood2,32,right,20,Male,White,Not Hispanic or Latino,Sophomor,,,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/20/21,dogwood2,32,right,20,Male,White,Not Hispanic or Latino,Sophomor,,,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,
5/24/21,LevelUp,253,right,20,Female,White,Not Hispanic or Latino,Junior,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,
5/25/21,LevelUp,254,right,20,Female,White,Not Hispanic or Latino,,,High school,9,3,,,,,,,,,,,,,,,,,,,,,,,,
5/26/21,dogwood2,33,right,24,Male,White,Hispanic or Latino,Other,Post-Baccalaurete ,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
5/28/21,LevelUp,256,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
5/28/21,LevelUp,256,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
6/1/21,LevelUp,255,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
6/1/21,LevelUp,255,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
6/1/21,LevelUp,255,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
6/4/21,LevelUp,257,left,20,Female,American Indian or Alaska Native,Hispanic or Latino,Junior,,Some college,6.5,5,,,,,,,,,,,,,,,,,,,,,,,,
6/4/21,LevelUp,258,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
6/4/21,LevelUp,258,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
6/7/21,dogwood2,34,Right,21,Female,Asian,Not Hispanic or Latino,Junior,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
6/7/21,dogwood2,35,right,21,Female,Asian,Not Hispanic or Latino,Junior,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
6/7/21,dogwood2,36,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
6/7/21,dogwood2,36,right,20,Female,White,Not Hispanic or Latino,Sophomor,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,
6/10/21,dogwood2,37,right,19,Female,White,Hispanic or Latino,Sophomor,,,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,
6/10/21,dogwood2,37,right,19,Female,White,Hispanic or Latino,Sophomor,,,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,
6/11/21,dogwood2,38,right,19,Female,Asian,Hispanic or Latino,Sophomor,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,
6/16/21,dogwood2,39,Right,20,Male,White,Not Hispanic or Latino,Sophomor,,Some college,8,3,,,,,,,,,,,,,,,,,,,,,,,,
