ID	Block	Trial	TTrial	Task	CorrectKey	RT	Resp	Error	imageShown	totalEarned	LeftCorrect	RightCorrect	Response	DelayStep	totalTime	RTBASELINE	DELAY	DelayArea	blockType	LEFTREWARD	RIGHTREWARD	LeftTask	RightTask	CURRENTTASKSQUARE	LeftPos	RightPos	LeftImg	RightImg
68	1	1	1	 	0	59.2939	NaN	1	 	0	UPRIGHT 	UPRIGHT 	UPLEFT 	0	0	1	1.5	0	0	3	2	NaN	NaN	LEFT 	UPLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	1	2	2	 	0	4.20202	NaN	0	 	3	UPRIGHT 	DOWNLEFT 	UPRIGHT 	0	-1.11022e-16	1	1.5	0	0	3	2	NaN	NaN	LEFT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	1	3	3	 	0	7.65035	NaN	0	 	5	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 	1	0.45	1	1.95	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	1	4	4	 	0	14.0426	NaN	0	 	8	DOWNRIGHT 	DOWNRIGHT 	DOWNRIGHT 	1	0.45	1	1.95	0	0	3	2	NaN	NaN	LEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	1	5	5	 	0	1.26298	NaN	0	 	11	UPLEFT 	DOWNLEFT 	UPLEFT 	2	1.035	1	2.535	0	0	3	2	NaN	NaN	LEFT 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	1	6	6	 	0	80.1411	NaN	0	 	14	DOWNRIGHT 	DOWNLEFT 	DOWNRIGHT 	3	1.7955	1	3.2955	0	0	3	2	NaN	NaN	LEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	1	7	7	 	0	1.12914	NaN	0	 	17	DOWNLEFT 	UPLEFT 	DOWNLEFT 	4	2.78415	1	4.28415	0	0	3	2	NaN	NaN	LEFT 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	1	8	8	 	0	2.0306	NaN	0	 	19	UPLEFT 	DOWNLEFT 	DOWNLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	1	9	9	 	0	0.838891	NaN	0	 	21	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	10	10	 	0	0.655472	NaN	0	 	23	DOWNLEFT 	DOWNLEFT 	DOWNLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	1	11	11	 	0	0.863565	NaN	0	 	25	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	1	12	12	 	0	0.959076	NaN	0	 	27	UPLEFT 	UPRIGHT 	UPRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 
68	1	13	13	 	0	0.866694	NaN	0	 	29	DOWNRIGHT 	UPLEFT 	UPLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	1	14	14	 	0	1.00173	NaN	0	 	31	DOWNRIGHT 	DOWNRIGHT 	DOWNRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	15	15	 	0	0.947833	NaN	0	 	33	DOWNRIGHT 	DOWNRIGHT 	DOWNRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	16	16	 	0	0.895986	NaN	0	 	35	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 
68	1	17	17	 	0	0.87794	NaN	0	 	37	DOWNRIGHT 	DOWNRIGHT 	DOWNRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	18	18	 	0	0.748696	NaN	0	 	39	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	19	19	 	0	0.720089	NaN	0	 	41	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	1	20	20	 	0	0.693875	NaN	0	 	43	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	5	4.0694	1	5.5694	0	0	3	2	NaN	NaN	RIGHT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	21	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	5	0	1	5.5694	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	1	22	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	1	23	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	1	24	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	1	25	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	26	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	1	27	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	1	28	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	29	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	1	30	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	UPRIGHT 
68	1	31	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	1	32	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	1	33	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 
68	1	34	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	35	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	1	36	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	37	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	1	38	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 	UPRIGHT 
68	1	39	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	1	40	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	1	41	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	1	42	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	1	43	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	1	44	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
68	1	45	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	46	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	1	47	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPLEFT 
68	1	48	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	1	49	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	1	50	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	UPLEFT 
68	1	51	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 
68	1	52	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	1	53	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	1	54	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPLEFT 	DOWNRIGHT 
68	1	55	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	UPLEFT 
68	1	56	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 
68	1	57	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 
68	1	58	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	1	59	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	1	60	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	1	61	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	UPRIGHT 	DOWNLEFT 
68	1	62	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 
68	1	63	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	1	64	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	1	65	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	1	66	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 	UPRIGHT 
68	1	67	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	1	68	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	69	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	70	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	DOWNLEFT 
68	1	71	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	1	72	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	1	73	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	1	74	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 
68	1	75	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	1	76	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 
68	1	77	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	1	78	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNLEFT 	DOWNLEFT 
68	1	79	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	1	80	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNRIGHT 	DOWNRIGHT 
68	1	81	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	1	82	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	1	83	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	DOWNRIGHT 
68	1	84	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPLEFT 	DOWNRIGHT 
68	1	85	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPLEFT 	UPRIGHT 	DOWNRIGHT 
68	1	86	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	87	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	1	88	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 
68	1	89	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	90	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	UPLEFT 	UPRIGHT 
68	1	91	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 	DOWNRIGHT 
68	1	92	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	DOWNLEFT 	DOWNRIGHT 
68	1	93	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	UPRIGHT 	UPLEFT 
68	1	94	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	1	95	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	1	96	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	1	97	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 	UPLEFT 
68	1	98	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 
68	1	99	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	DOWNLEFT 	UPRIGHT 
68	1	100	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPRIGHT 	UPRIGHT 	DOWNRIGHT 
68	1	101	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	UPLEFT 	UPRIGHT 	DOWNLEFT 
68	1	102	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	DOWNRIGHT 	DOWNLEFT 	UPLEFT 
68	1	103	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	DOWNRIGHT 
68	1	104	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 	UPRIGHT 
68	1	105	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 	DOWNRIGHT 
68	1	106	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNLEFT 	DOWNLEFT 	DOWNRIGHT 
68	1	107	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNRIGHT 	UPRIGHT 	UPLEFT 	UPLEFT 
68	1	108	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPLEFT 	UPRIGHT 	UPRIGHT 
68	1	109	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 
68	1	110	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNLEFT 	UPRIGHT 
68	1	111	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNRIGHT 	UPLEFT 	UPLEFT 
68	1	112	0	 	0	NaN	NaN	NaN	 	0	DOWNLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPLEFT 	DOWNRIGHT 	DOWNLEFT 	DOWNLEFT 
68	1	113	0	 	0	NaN	NaN	NaN	 	0	UPRIGHT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPRIGHT 	UPLEFT 
68	1	114	0	 	0	NaN	NaN	NaN	 	0	DOWNRIGHT 	UPRIGHT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	DOWNLEFT 	DOWNRIGHT 	UPRIGHT 
68	1	115	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	UPRIGHT 	UPLEFT 	UPLEFT 	DOWNLEFT 
68	1	116	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	UPLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	DOWNLEFT 	UPLEFT 	UPLEFT 
68	1	117	0	 	0	NaN	NaN	NaN	 	0	UPLEFT 	DOWNLEFT 	 	0	0	1	1.5	0	0	3	2	NaN	NaN	 	DOWNLEFT 	UPRIGHT 	UPLEFT 	DOWNLEFT 
